order_id,first_name,last_name,email,order_date,order_total,country,product_category
481867,Donna,Williams,donna.williams425@example.com,2023-09-10,375.54,United States,Books
530611,Betty,Miller,betty.miller25@example.com,2025-11-14,106.24,United States,Beauty
532085,Karen,Taylor,karen.taylor410@example.com,2023-11-13,19.35,Canada,Home
374632,Susan,Hernandez,susan.hernandez184@example.com,2023-10-12,425.13,United States,Beauty
191888,Anthony,Lopez,anthony.lopez237@example.com,2024-03-25,137.23,United States,Sports
782920,Margaret,Martin,margaret.martin438@example.com,2025-07-04,392.07,Canada,Beauty
755427,Michael,Clark,michael.clark867@example.com,2023-03-02,139.72,United States,Home
256975,Sarah,Ramirez,sarah.ramirez283@example.com,2025-01-26,468.89,United States,Beauty
167977,Christopher,Miller,christopher.miller355@example.com,2022-02-20,289.66,Australia,Clothing
468219,Robert,Clark,robert.clark534@example.com,2023-07-22,29.25,France,Clothing
727649,Elizabeth,Martin,elizabeth.martin729@example.com,2023-06-12,322.12,Canada,Electronics
917533,Susan,Jones,susan.jones940@example.com,2024-07-22,52.04,United States,Beauty
787329,Donna,Brown,donna.brown887@example.com,2022-12-21,220.34,France,Home
889432,Jessica,Taylor,jessica.taylor272@example.com,2024-08-24,358.55,Australia,Beauty
202770,Andrew,Sanchez,andrew.sanchez163@example.com,2025-08-18,18.42,United States,Beauty
199682,Matthew,Ramirez,matthew.ramirez217@example.com,2023-05-05,287.61,Australia,Clothing
790817,Jessica,Clark,jessica.clark974@example.com,2024-03-11,72.27,United Kingdom,Clothing
240609,Emily,Wilson,emily.wilson370@example.com,2024-09-29,375.93,United States,Books
737042,David,Thompson,david.thompson301@example.com,2025-03-21,374.2,United States,Books
910468,Susan,Smith,susan.smith906@example.com,2022-02-24,219.53,Germany,Beauty
218148,Steven,Miller,steven.miller934@example.com,2025-09-04,315.07,United States,Electronics
534568,Ashley,Jackson,ashley.jackson92@example.com,2024-10-07,230.57,United States,Books
700926,Margaret,Smith,margaret.smith504@example.com,2025-06-24,406.77,United States,Clothing
742713,Elizabeth,Davis,elizabeth.davis234@example.com,2025-12-11,169.87,United States,Books
319744,Lisa,Miller,lisa.miller85@example.com,2024-02-04,131.15,Canada,Books
891035,Paul,Ramirez,paul.ramirez472@example.com,2022-10-09,362,France,Books
969246,Mary,Harris,mary.harris280@example.com,2025-11-18,23.74,United States,Home
931912,Mark,Perez,mark.perez509@example.com,2022-07-04,380.46,Canada,Clothing
657694,Michelle,Moore,michelle.moore178@example.com,2022-06-08,272.72,United States,Home
504924,Emily,Garcia,emily.garcia833@example.com,2022-07-18,206.09,United States,Beauty
611922,James,Miller,james.miller536@example.com,2024-06-02,428.1,United States,Books
791791,Mark,Lewis,mark.lewis237@example.com,2022-10-17,485.77,United States,Clothing
244881,Thomas,Garcia,thomas.garcia877@example.com,2024-06-05,107.98,France,Beauty
860259,Susan,Gonzalez,susan.gonzalez525@example.com,2022-06-10,87.69,United States,Home
458985,William,Robinson,william.robinson534@example.com,2024-09-20,471.29,United Kingdom,Sports
464035,Michelle,Smith,michelle.smith285@example.com,2023-06-13,238.14,Australia,Sports
544867,Karen,Miller,karen.miller280@example.com,2023-07-05,48.2,United States,Beauty
414098,John,Gonzalez,john.gonzalez708@example.com,2023-10-21,99.43,United States,Clothing
707153,Jessica,Lee,jessica.lee132@example.com,2023-07-04,156.46,United States,Beauty
891457,Joseph,Rodriguez,joseph.rodriguez745@example.com,2024-02-06,68.16,France,Home
105411,Emily,Lee,emily.lee715@example.com,2025-05-21,230.29,United States,Home
618101,William,Thompson,william.thompson557@example.com,2022-09-05,374.51,Australia,Electronics
548723,Margaret,Garcia,margaret.garcia355@example.com,2025-12-31,10.26,Australia,Clothing
296293,Mary,Martinez,mary.martinez200@example.com,2025-09-12,418.04,Canada,Electronics
371631,Michelle,Ramirez,michelle.ramirez293@example.com,2025-01-27,463.75,United States,Beauty
362481,Donna,Jones,donna.jones440@example.com,2022-08-28,180.76,France,Books
811338,Jessica,Smith,jessica.smith331@example.com,2024-05-20,279.28,Australia,Beauty
996882,Patricia,Taylor,patricia.taylor180@example.com,2022-02-13,365.04,Australia,Electronics
722821,Steven,Taylor,steven.taylor920@example.com,2023-01-09,93.81,United States,Clothing
473730,Barbara,Lee,barbara.lee118@example.com,2022-01-09,326.9,Germany,Home
904578,Elizabeth,Miller,elizabeth.miller651@example.com,2023-12-09,342.58,Canada,Electronics
321857,Patricia,White,patricia.white161@example.com,2024-09-30,434.01,United Kingdom,Beauty
986961,Donna,Smith,donna.smith172@example.com,2023-10-08,52.59,United States,Books
275977,David,Thomas,david.thomas613@example.com,2025-02-23,463,United States,Home
978208,Sandra,Jackson,sandra.jackson809@example.com,2025-03-14,415.84,France,Clothing
449132,Michelle,Thompson,michelle.thompson829@example.com,2025-09-28,132.82,United States,Sports
928243,John,Davis,john.davis183@example.com,2022-12-16,156.83,United Kingdom,Books
590507,Donald,Lee,donald.lee33@example.com,2022-01-26,124.16,Germany,Electronics
614556,Michael,Sanchez,michael.sanchez356@example.com,2022-04-11,449.15,United Kingdom,Clothing
407952,Matthew,Smith,matthew.smith519@example.com,2024-11-10,446.49,United Kingdom,Beauty
487111,Andrew,Garcia,andrew.garcia979@example.com,2025-10-13,34.49,United States,Home
188356,Barbara,Jones,barbara.jones662@example.com,2024-11-10,214.16,United States,Electronics
122582,Andrew,Jackson,andrew.jackson639@example.com,2024-07-24,483.69,United States,Home
214915,Michael,Harris,michael.harris453@example.com,2022-08-14,192.91,United Kingdom,Electronics
346111,Betty,Martinez,betty.martinez853@example.com,2024-10-22,363.12,United States,Clothing
830745,Daniel,Martin,daniel.martin690@example.com,2025-09-19,390.84,Australia,Clothing
431442,Joshua,Jackson,joshua.jackson437@example.com,2024-11-02,146.85,Australia,Home
896994,Joseph,Thompson,joseph.thompson139@example.com,2025-03-01,466.31,Australia,Beauty
792441,Margaret,Lee,margaret.lee503@example.com,2022-06-02,174.25,France,Books
293076,Andrew,Thompson,andrew.thompson781@example.com,2023-11-27,339.85,France,Beauty
895707,Christopher,Sanchez,christopher.sanchez497@example.com,2022-06-17,395.94,United States,Books
786842,Ashley,Johnson,ashley.johnson46@example.com,2024-08-15,492.59,United Kingdom,Electronics
877741,Patricia,Davis,patricia.davis376@example.com,2023-01-22,117.28,Germany,Home
754386,Elizabeth,Brown,elizabeth.brown641@example.com,2024-08-20,97.97,United States,Home
889890,Jennifer,Lopez,jennifer.lopez329@example.com,2024-12-27,481.52,France,Books
554966,Anthony,Davis,anthony.davis838@example.com,2022-08-14,491.88,Australia,Books
331994,Paul,Anderson,paul.anderson58@example.com,2024-02-08,63.86,United States,Clothing
999948,Linda,Brown,linda.brown865@example.com,2025-11-28,265.75,Canada,Home
741539,Thomas,Martin,thomas.martin727@example.com,2022-08-23,315.74,Australia,Sports
441040,Donna,Hernandez,donna.hernandez121@example.com,2024-09-01,110.59,United States,Sports
543597,Karen,Moore,karen.moore123@example.com,2023-07-25,119.28,United States,Sports
376678,Mary,Harris,mary.harris763@example.com,2022-01-02,352.97,United Kingdom,Electronics
222763,Michael,Smith,michael.smith919@example.com,2024-04-19,131.53,United States,Home
978439,Sarah,Davis,sarah.davis163@example.com,2024-02-27,180.19,United States,Beauty
963013,Christopher,Williams,christopher.williams683@example.com,2024-11-18,307.85,Australia,Electronics
772905,Donna,Thomas,donna.thomas513@example.com,2025-09-01,335.32,Germany,Electronics
571998,Joshua,Brown,joshua.brown355@example.com,2023-08-07,437.53,Canada,Beauty
928832,John,Lewis,john.lewis657@example.com,2023-03-14,142.16,United Kingdom,Home
659770,Joshua,Miller,joshua.miller30@example.com,2023-08-04,312.34,United States,Electronics
737839,Robert,Johnson,robert.johnson979@example.com,2022-01-12,214.04,United States,Beauty
667210,Jennifer,Martin,jennifer.martin549@example.com,2025-12-07,115.81,France,Clothing
189925,Betty,Thomas,betty.thomas604@example.com,2022-12-11,200.78,United States,Electronics
899279,Jessica,Thompson,jessica.thompson50@example.com,2024-07-04,180.02,United States,Beauty
694419,Mary,Lee,mary.lee970@example.com,2024-05-31,146.26,Canada,Electronics
493750,Mark,Brown,mark.brown59@example.com,2025-03-24,61.23,United Kingdom,Home
202709,Mary,Sanchez,mary.sanchez824@example.com,2023-10-30,306.6,Germany,Electronics
666554,Matthew,Hernandez,matthew.hernandez221@example.com,2024-10-18,151.76,United States,Books
474730,Paul,Miller,paul.miller609@example.com,2023-01-21,51.7,United States,Books
555734,Matthew,White,matthew.white735@example.com,2023-11-12,135.48,United Kingdom,Clothing
368186,Sandra,Taylor,sandra.taylor109@example.com,2022-10-30,386.79,Canada,Beauty
638934,Linda,Smith,linda.smith481@example.com,2025-07-09,462.02,United Kingdom,Beauty
494152,Jessica,Garcia,jessica.garcia61@example.com,2022-06-15,303.13,United States,Clothing
123989,Ashley,Lee,ashley.lee796@example.com,2024-12-11,69.13,Australia,Clothing
361703,Barbara,Hernandez,barbara.hernandez344@example.com,2024-12-23,276.69,United States,Books
851549,Michelle,Lee,michelle.lee120@example.com,2022-12-05,371.49,Canada,Electronics
480216,Michael,Moore,michael.moore31@example.com,2024-07-10,498.77,Germany,Home
232973,Thomas,Gonzalez,thomas.gonzalez480@example.com,2024-06-09,393.76,Germany,Electronics
164066,Thomas,Ramirez,thomas.ramirez675@example.com,2022-10-12,404.19,United States,Sports
531272,Christopher,Thomas,christopher.thomas95@example.com,2023-01-12,175.92,United States,Home
671540,Karen,Sanchez,karen.sanchez452@example.com,2025-03-09,335.64,Germany,Electronics
723992,Betty,Williams,betty.williams261@example.com,2025-03-20,428.34,United Kingdom,Electronics
970210,Thomas,Smith,thomas.smith710@example.com,2025-04-18,478.85,United States,Books
415306,Karen,Ramirez,karen.ramirez586@example.com,2024-05-15,93.28,Australia,Home
251701,Linda,Wilson,linda.wilson358@example.com,2023-05-20,280.31,Germany,Sports
956360,Susan,Sanchez,susan.sanchez597@example.com,2025-10-10,33.6,France,Sports
879129,Betty,Thomas,betty.thomas366@example.com,2025-12-07,84.35,United States,Home
290563,James,Clark,james.clark247@example.com,2022-08-01,420.5,Germany,Sports
717846,Donna,Thomas,donna.thomas10@example.com,2024-04-08,461.32,United States,Beauty
168892,Michael,Jones,michael.jones285@example.com,2024-01-26,380.98,Germany,Sports
677411,Joseph,Wilson,joseph.wilson230@example.com,2023-11-02,30.88,Germany,Sports
870629,Steven,Johnson,steven.johnson896@example.com,2022-07-30,288.72,France,Sports
225579,Anthony,Wilson,anthony.wilson176@example.com,2023-02-27,429.71,United Kingdom,Clothing
475521,Barbara,Lewis,barbara.lewis430@example.com,2022-01-03,51.58,France,Sports
281823,Anthony,Hernandez,anthony.hernandez344@example.com,2024-10-31,42.99,France,Clothing
931484,Margaret,Brown,margaret.brown195@example.com,2023-11-19,331.29,United States,Clothing
965154,Mark,Robinson,mark.robinson866@example.com,2022-01-12,50.29,France,Beauty
234229,Susan,Miller,susan.miller662@example.com,2022-09-29,325.39,France,Electronics
274138,Christopher,Ramirez,christopher.ramirez940@example.com,2025-11-01,119.15,United States,Books
518441,Donald,White,donald.white317@example.com,2022-02-04,392.62,United States,Books
935041,Lisa,Davis,lisa.davis239@example.com,2022-08-20,382.49,United States,Home
830932,Steven,Davis,steven.davis332@example.com,2024-04-29,97.08,Germany,Books
682534,Sandra,Hernandez,sandra.hernandez198@example.com,2025-11-06,62.18,Canada,Beauty
989746,Jessica,Davis,jessica.davis388@example.com,2023-08-13,285.73,United States,Clothing
960350,Donna,Wilson,donna.wilson260@example.com,2024-01-16,476.11,Canada,Electronics
496578,Matthew,Miller,matthew.miller666@example.com,2025-06-06,112.53,United States,Clothing
268802,Michael,Wilson,michael.wilson777@example.com,2025-02-04,359.33,Canada,Sports
103275,Michael,Taylor,michael.taylor160@example.com,2022-06-21,417.59,Germany,Home
452549,Ashley,Rodriguez,ashley.rodriguez993@example.com,2025-10-10,52.93,United States,Home
205308,Barbara,Brown,barbara.brown558@example.com,2025-01-23,103.31,France,Clothing
404470,James,Ramirez,james.ramirez668@example.com,2022-06-09,239.89,Australia,Beauty
418885,Sarah,Thompson,sarah.thompson727@example.com,2023-12-02,318.45,France,Sports
872665,Matthew,Robinson,matthew.robinson596@example.com,2025-12-27,194.64,United States,Sports
573237,Michael,Brown,michael.brown498@example.com,2022-09-09,377.4,United States,Home
484606,Donald,Thompson,donald.thompson275@example.com,2022-09-08,319.71,France,Home
499116,Daniel,Ramirez,daniel.ramirez830@example.com,2025-06-21,363.35,United States,Electronics
149605,William,Garcia,william.garcia300@example.com,2023-01-01,73.24,France,Sports
196008,Betty,Gonzalez,betty.gonzalez319@example.com,2023-04-12,494.14,Australia,Clothing
871711,Daniel,Robinson,daniel.robinson87@example.com,2025-05-12,315.06,Canada,Books
267615,Robert,Williams,robert.williams71@example.com,2023-10-11,75.41,France,Clothing
563398,James,Clark,james.clark813@example.com,2025-06-14,466.26,United Kingdom,Books
158246,Anthony,Sanchez,anthony.sanchez483@example.com,2024-05-28,318.97,United States,Books
848709,Linda,White,linda.white792@example.com,2022-07-11,254.35,Australia,Books
357516,Robert,Johnson,robert.johnson80@example.com,2022-03-24,310.15,United States,Books
903188,Thomas,Gonzalez,thomas.gonzalez37@example.com,2022-04-09,412.15,United States,Electronics
426463,Donna,Hernandez,donna.hernandez848@example.com,2024-03-03,450.26,United Kingdom,Sports
844558,Daniel,Williams,daniel.williams22@example.com,2023-02-15,278.67,United Kingdom,Clothing
595113,Barbara,Jones,barbara.jones471@example.com,2025-12-16,391.64,United States,Beauty
291533,Joshua,Smith,joshua.smith171@example.com,2023-11-29,396.73,United States,Home
654491,Paul,Moore,paul.moore888@example.com,2022-02-15,250.94,France,Beauty
956795,Margaret,Lopez,margaret.lopez474@example.com,2024-08-26,399.23,United States,Clothing
699552,Daniel,Martin,daniel.martin978@example.com,2022-12-03,281.52,United States,Sports
347498,Robert,Garcia,robert.garcia895@example.com,2025-09-05,387.89,United States,Clothing
371759,Sandra,Rodriguez,sandra.rodriguez596@example.com,2025-12-11,343.41,Germany,Electronics
179921,Betty,Johnson,betty.johnson745@example.com,2024-11-09,140.03,Germany,Beauty
813766,Linda,Moore,linda.moore162@example.com,2022-10-24,90.04,Australia,Home
812011,Sarah,Lee,sarah.lee587@example.com,2023-08-17,146.43,Germany,Books
935227,Karen,Moore,karen.moore312@example.com,2024-12-11,184,Australia,Beauty
929488,Karen,Martinez,karen.martinez994@example.com,2023-11-04,49.38,United States,Electronics
759891,Lisa,Anderson,lisa.anderson144@example.com,2025-06-25,374.04,United States,Clothing
497865,Patricia,Thomas,patricia.thomas66@example.com,2023-03-26,109.46,United Kingdom,Home
345688,Paul,Jones,paul.jones452@example.com,2024-04-05,395.03,Australia,Electronics
903323,William,Miller,william.miller751@example.com,2025-05-16,182.28,United States,Books
768438,Elizabeth,Lewis,elizabeth.lewis344@example.com,2025-03-15,391.36,Germany,Sports
281185,James,Clark,james.clark424@example.com,2024-08-17,226.29,Germany,Clothing
163201,Michelle,Perez,michelle.perez472@example.com,2025-02-24,22.93,Germany,Beauty
860039,Susan,Rodriguez,susan.rodriguez410@example.com,2025-02-19,203.62,United States,Sports
460354,Susan,Jackson,susan.jackson119@example.com,2025-05-12,52.73,Australia,Books
710475,Richard,Moore,richard.moore956@example.com,2022-11-20,263.33,Australia,Electronics
634862,Susan,Lewis,susan.lewis941@example.com,2023-10-19,16.45,United States,Beauty
418127,Paul,Lee,paul.lee962@example.com,2023-10-22,176.47,United States,Sports
634180,Linda,Lopez,linda.lopez97@example.com,2025-11-03,52.46,Canada,Sports
626622,Nancy,Gonzalez,nancy.gonzalez789@example.com,2025-07-23,209.42,United States,Books
890142,Betty,Robinson,betty.robinson166@example.com,2025-10-14,236.4,Australia,Home
341218,Steven,Clark,steven.clark127@example.com,2023-09-17,141.87,United States,Home
187329,Sarah,Jackson,sarah.jackson617@example.com,2024-07-15,178.05,Australia,Electronics
410433,Thomas,Gonzalez,thomas.gonzalez768@example.com,2023-03-12,129.61,United States,Home
397709,Nancy,Sanchez,nancy.sanchez4@example.com,2022-07-02,71.31,United States,Electronics
747044,Kimberly,Lee,kimberly.lee984@example.com,2024-10-26,155.49,United States,Electronics
234367,Patricia,Lopez,patricia.lopez898@example.com,2025-05-27,130.07,United Kingdom,Beauty
747637,Joseph,Smith,joseph.smith580@example.com,2025-12-07,84.48,France,Clothing
846849,John,Garcia,john.garcia735@example.com,2023-09-25,439.72,Germany,Sports
527331,Donna,Anderson,donna.anderson47@example.com,2025-10-24,207.89,United Kingdom,Books
674080,David,Moore,david.moore169@example.com,2024-02-14,356.67,Canada,Electronics
816888,Mary,Perez,mary.perez8@example.com,2025-05-10,473.07,Australia,Sports
332136,Christopher,Thompson,christopher.thompson873@example.com,2023-08-25,294.37,Canada,Home
798069,Joshua,Lopez,joshua.lopez606@example.com,2022-02-07,368.05,United States,Clothing
481937,Nancy,Robinson,nancy.robinson194@example.com,2022-04-17,67.9,United States,Home
817824,Richard,Wilson,richard.wilson747@example.com,2023-06-14,200.53,United Kingdom,Sports
164524,Margaret,Thomas,margaret.thomas650@example.com,2023-11-04,458.7,United States,Electronics
320756,Jennifer,Rodriguez,jennifer.rodriguez528@example.com,2022-12-26,99.9,United States,Books
373014,Nancy,Harris,nancy.harris715@example.com,2024-10-08,98.47,France,Home
493193,Christopher,Davis,christopher.davis167@example.com,2022-07-26,204.36,France,Books
873056,Emily,Clark,emily.clark333@example.com,2023-12-22,165.43,United States,Beauty
398992,Lisa,Smith,lisa.smith362@example.com,2024-12-06,410.03,Australia,Electronics
585052,David,Jones,david.jones574@example.com,2024-10-26,148.14,United Kingdom,Clothing
708142,Elizabeth,Sanchez,elizabeth.sanchez747@example.com,2024-12-25,320.79,United Kingdom,Books
846367,Anthony,Lewis,anthony.lewis398@example.com,2024-11-01,293.46,United States,Electronics
519342,Nancy,Harris,nancy.harris911@example.com,2023-01-04,269.82,United States,Home
869927,Richard,Johnson,richard.johnson322@example.com,2022-12-24,333.52,Australia,Sports
208232,Thomas,Ramirez,thomas.ramirez970@example.com,2022-07-15,221.76,Germany,Clothing
784309,Mark,Smith,mark.smith472@example.com,2025-07-30,89.31,France,Books
246068,Mary,Johnson,mary.johnson896@example.com,2025-09-11,444.41,United Kingdom,Home
155515,Barbara,Lee,barbara.lee636@example.com,2023-08-25,403.91,United States,Sports
697818,Michelle,Davis,michelle.davis617@example.com,2024-06-25,242.11,United Kingdom,Electronics
149440,Thomas,Taylor,thomas.taylor379@example.com,2025-04-14,59.15,United States,Beauty
125929,Daniel,Ramirez,daniel.ramirez272@example.com,2022-12-16,442.19,United States,Sports
648104,Charles,Lee,charles.lee46@example.com,2023-09-24,61.33,United States,Electronics
372920,James,Perez,james.perez525@example.com,2024-11-27,236.84,Germany,Home
988251,Robert,Hernandez,robert.hernandez715@example.com,2024-03-31,308.84,Germany,Clothing
720268,Linda,Robinson,linda.robinson662@example.com,2023-02-13,233.49,Germany,Electronics
759085,Robert,Gonzalez,robert.gonzalez568@example.com,2024-12-08,148.16,United States,Books
600892,Betty,Thompson,betty.thompson242@example.com,2023-04-16,15.62,United Kingdom,Beauty
424918,Donald,Harris,donald.harris657@example.com,2025-05-06,59.03,United States,Home
786262,Andrew,Garcia,andrew.garcia786@example.com,2024-10-23,157.97,Canada,Sports
961317,Sandra,Rodriguez,sandra.rodriguez105@example.com,2024-06-06,174.7,Germany,Home
527948,Matthew,Harris,matthew.harris986@example.com,2024-06-21,282.35,Germany,Clothing
817089,Mark,Brown,mark.brown387@example.com,2023-08-31,125.91,United States,Books
219047,Michael,Gonzalez,michael.gonzalez825@example.com,2024-11-26,190.84,Germany,Clothing
425804,Robert,Lewis,robert.lewis507@example.com,2022-08-29,220.84,Canada,Sports
271901,Christopher,Wilson,christopher.wilson654@example.com,2023-05-23,143.71,Australia,Clothing
440417,Jennifer,Smith,jennifer.smith126@example.com,2022-06-17,23.26,Australia,Beauty
648862,Richard,Thompson,richard.thompson121@example.com,2023-07-03,290.09,Germany,Home
180282,Patricia,Williams,patricia.williams92@example.com,2022-09-22,32.27,United States,Sports
951701,Karen,Anderson,karen.anderson265@example.com,2025-12-05,284.45,France,Books
598151,Andrew,Wilson,andrew.wilson99@example.com,2025-04-19,436.22,United States,Clothing
297990,Steven,Johnson,steven.johnson191@example.com,2022-05-19,94.68,United States,Books
665208,Elizabeth,Rodriguez,elizabeth.rodriguez877@example.com,2024-09-05,377.27,Canada,Electronics
885831,Ashley,Johnson,ashley.johnson599@example.com,2023-01-05,236.06,Australia,Home
570406,Sarah,White,sarah.white198@example.com,2024-04-19,350.02,United States,Home
287132,Karen,Perez,karen.perez473@example.com,2022-05-05,474.19,United States,Electronics
759858,Christopher,Clark,christopher.clark812@example.com,2025-09-16,153.19,Canada,Beauty
756255,William,Robinson,william.robinson883@example.com,2022-01-04,247.06,Australia,Beauty
581414,Elizabeth,Jones,elizabeth.jones803@example.com,2023-04-28,353.39,Australia,Beauty
779425,Mark,Smith,mark.smith521@example.com,2024-04-20,471.58,United States,Home
891575,Sarah,Lopez,sarah.lopez237@example.com,2025-04-07,225.34,United States,Electronics
675603,Barbara,Jackson,barbara.jackson916@example.com,2025-09-01,19.98,United States,Beauty
854235,Christopher,Gonzalez,christopher.gonzalez718@example.com,2025-05-03,255.79,France,Beauty
417884,Sarah,Smith,sarah.smith956@example.com,2022-11-11,230.86,United States,Books
238284,Matthew,Moore,matthew.moore993@example.com,2023-07-20,312.79,United States,Books
811480,Charles,Sanchez,charles.sanchez999@example.com,2024-07-26,303.74,United States,Sports
442119,Jennifer,Lopez,jennifer.lopez241@example.com,2024-10-01,320.16,United States,Books
118764,Margaret,Smith,margaret.smith918@example.com,2025-01-10,387.43,Germany,Clothing
816657,Kimberly,Jones,kimberly.jones12@example.com,2025-10-30,17.98,Australia,Clothing
722932,Donald,Moore,donald.moore9@example.com,2024-05-12,322.55,Australia,Beauty
245668,Sarah,Wilson,sarah.wilson322@example.com,2025-07-17,163.62,United States,Clothing
256484,Barbara,Garcia,barbara.garcia124@example.com,2022-09-19,261.87,United States,Beauty
121892,Susan,Sanchez,susan.sanchez975@example.com,2023-10-18,411.6,Germany,Clothing
851716,Elizabeth,Davis,elizabeth.davis171@example.com,2024-10-10,80.38,United States,Clothing
380937,Robert,Lewis,robert.lewis788@example.com,2024-03-13,426.33,Canada,Beauty
650545,Jennifer,Rodriguez,jennifer.rodriguez776@example.com,2025-01-17,296.21,United Kingdom,Beauty
801881,David,Perez,david.perez169@example.com,2023-03-16,346.02,United States,Clothing
626502,Karen,Wilson,karen.wilson773@example.com,2024-03-20,68.54,United Kingdom,Sports
185021,John,Taylor,john.taylor725@example.com,2022-07-12,385.38,Canada,Clothing
216315,Jessica,Lee,jessica.lee233@example.com,2024-07-02,469.02,Australia,Books
814004,Barbara,Williams,barbara.williams798@example.com,2023-06-17,178.92,United States,Home
369856,Mark,Jones,mark.jones159@example.com,2024-09-06,23.66,United States,Home
640990,Michelle,Robinson,michelle.robinson698@example.com,2025-07-28,312.9,Canada,Home
909785,Thomas,Garcia,thomas.garcia931@example.com,2022-12-25,332.24,United Kingdom,Sports
310386,John,Miller,john.miller504@example.com,2023-06-03,262.4,Germany,Books
154743,Kimberly,Miller,kimberly.miller803@example.com,2024-06-15,421.52,Germany,Clothing
869884,Patricia,Harris,patricia.harris927@example.com,2022-04-17,206.08,United States,Books
919806,Emily,Davis,emily.davis3@example.com,2025-08-01,475.95,Canada,Sports
882935,Matthew,Thomas,matthew.thomas779@example.com,2024-01-15,477.61,United States,Beauty
563224,Ashley,Williams,ashley.williams745@example.com,2023-10-12,239.23,United States,Clothing
448542,Joseph,Taylor,joseph.taylor217@example.com,2024-10-18,385.27,United Kingdom,Electronics
293302,Jessica,Moore,jessica.moore741@example.com,2025-04-27,458.12,United States,Books
158739,Christopher,Wilson,christopher.wilson609@example.com,2023-08-16,342.73,Canada,Electronics
741644,David,Anderson,david.anderson962@example.com,2024-12-10,68.7,Australia,Electronics
583830,Joshua,Lee,joshua.lee411@example.com,2022-11-13,147.13,United States,Beauty
936313,Michelle,Lopez,michelle.lopez163@example.com,2022-11-24,138.47,United States,Sports
443642,Margaret,Brown,margaret.brown891@example.com,2024-07-10,361.15,France,Sports
258573,Patricia,Williams,patricia.williams488@example.com,2025-11-20,416.86,United States,Electronics
567883,Christopher,Lee,christopher.lee339@example.com,2023-11-13,349.83,Canada,Home
603229,Jessica,Lopez,jessica.lopez115@example.com,2022-03-30,446.06,Canada,Home
411526,Thomas,Thompson,thomas.thompson620@example.com,2025-05-25,397.19,United Kingdom,Electronics
923645,Ashley,Brown,ashley.brown718@example.com,2024-03-27,249.22,Canada,Books
846243,Steven,Johnson,steven.johnson241@example.com,2022-02-07,406.95,France,Beauty
989972,William,Davis,william.davis691@example.com,2025-10-17,367.91,France,Electronics
687264,Susan,Davis,susan.davis310@example.com,2022-09-05,450.17,Canada,Electronics
917258,Christopher,Thompson,christopher.thompson321@example.com,2025-11-03,18.94,Germany,Beauty
755763,Richard,Johnson,richard.johnson796@example.com,2023-04-16,259.68,Germany,Electronics
299621,Lisa,Rodriguez,lisa.rodriguez211@example.com,2022-08-04,415.17,United States,Books
330735,Michael,Jones,michael.jones955@example.com,2025-12-27,289.89,Germany,Electronics
933355,Sarah,Moore,sarah.moore921@example.com,2024-11-20,317.2,France,Books
671955,Michael,Harris,michael.harris632@example.com,2025-01-13,254.33,United States,Beauty
584930,Joseph,Jones,joseph.jones711@example.com,2022-12-30,324.65,United States,Sports
650694,John,Martin,john.martin605@example.com,2022-10-21,454.53,United States,Books
795012,Andrew,Ramirez,andrew.ramirez553@example.com,2024-03-22,113.23,United Kingdom,Books
140887,Anthony,Garcia,anthony.garcia32@example.com,2023-07-21,476.11,Germany,Beauty
534888,Richard,Robinson,richard.robinson42@example.com,2023-04-01,275.99,Germany,Beauty
170675,Andrew,Harris,andrew.harris264@example.com,2025-01-21,202.53,United States,Books
498272,Michelle,Moore,michelle.moore768@example.com,2024-04-13,424.9,Germany,Home
965461,Sarah,Jackson,sarah.jackson66@example.com,2022-09-03,277.4,United States,Electronics
459712,Thomas,Perez,thomas.perez171@example.com,2024-06-20,391.32,United States,Home
581688,Joseph,Smith,joseph.smith755@example.com,2022-07-29,496.03,Australia,Beauty
618341,William,Hernandez,william.hernandez516@example.com,2023-09-10,95.95,United States,Clothing
269200,Donald,Robinson,donald.robinson947@example.com,2023-01-04,247.55,France,Home
265918,Linda,Perez,linda.perez353@example.com,2022-12-11,248.7,France,Books
254340,Jessica,Williams,jessica.williams887@example.com,2022-09-04,353.52,United States,Electronics
863611,Matthew,Gonzalez,matthew.gonzalez982@example.com,2023-04-24,275.65,Canada,Sports
893869,Lisa,Sanchez,lisa.sanchez597@example.com,2024-06-18,74.61,Canada,Electronics
785232,Andrew,Taylor,andrew.taylor718@example.com,2023-07-18,209.62,United States,Books
415836,Betty,Robinson,betty.robinson749@example.com,2023-11-10,322.82,Canada,Electronics
743568,Matthew,Sanchez,matthew.sanchez552@example.com,2023-04-21,137.19,Australia,Sports
919245,Joshua,Taylor,joshua.taylor502@example.com,2022-07-12,219.28,United States,Sports
926944,David,Martin,david.martin129@example.com,2025-03-02,55.75,Canada,Clothing
508513,Mary,Hernandez,mary.hernandez248@example.com,2025-05-07,10.99,France,Beauty
167496,Jennifer,Sanchez,jennifer.sanchez14@example.com,2022-02-17,25.66,Germany,Sports
666679,Jessica,Lewis,jessica.lewis120@example.com,2024-11-27,417.57,United States,Sports
313239,Donald,Lee,donald.lee257@example.com,2022-05-25,297.55,Canada,Books
149981,Susan,Robinson,susan.robinson188@example.com,2023-01-16,165.68,Australia,Electronics
754828,Richard,Davis,richard.davis640@example.com,2025-10-12,83.54,Canada,Home
